"SKU","Product Name","Description","Specifications","Shipping Weight & Dimensions","Main Image"
"AAG1606707","WorkStyle Monthly Wall Calendar, 15 x 12, White/Gold Sheets, 12-Month (Jan to Dec): 2025","Simple. Sophisticated. Stylish. Embrace your inner fashionista and give your plans a pop of sophisticated style with the WorkStyle Monthly Wall Calendar. Never miss a moment. Unruled daily blocks deliver flexible, year-round planning, while making it easy for you to see your big picture plans in an instant. Create a lasting relationship with your calendar. Durable and attractive, polished-metal twin-wire binding helps the calendar keep everything together. Built-in wire loop simplifies wall-hanging.","Global Product Type: Wall Calendars
Calendar Format: Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: White
Dated/Undated: Dated
Calendar Spread Format: One Month per Page
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 15 x 12
Binding Details: Twin-Wire
Binding Color(s): Gold
Sheet Color(s): White/Gold
Hanger Style: Wire Loop
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Footnote 1: Daily Block Size: 2"" x 1.5""
Country Of Origin: CN
Carton Weight: 8  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576369443
UNSPSC: 44112002","Weight: 0.667  lbs.
Length: 0.313  in
Height: 12  in
Width: 14.875  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901891.JPG"
"AAG160690004","Workstyle Monthly Poly Planner, Geometric Artwork, 11 x 8.5, Java Brown/Gold Cover, 12-Month (Jan to Dec): 2025","Simple. Sophisticated. Stylish. Embrace your inner fashionista, and keep all of your plans, deadlines and more stored within the WorkStyle Poly Monthly Planner. It's perfect for any professional, providing you with more ways to stay organized all year long. Keep your big picture plans in focus and never miss a moment. Block-format monthly spreads are perfect for long-term planning, and a wide range of special sections in the back of the book help you stay on track. Create a lasting relationship with your planner. The durable poly cover helps the planner stand up to wear and tear. Keep it all together. Polished-metal twin-wire binding keeps your pages secure without snagging on your bag or clothing.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Brown
Dated/Undated: Dated
Calendar Spread Format: One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11 x 8.5
Binding Details: Twin-Wire: Flexible Cover
Cover Theme: Geometric Artwork
Cover Color(s): Java Brown/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Separate Sections: Four-Year Holiday List,Future Dates,My Goals,(18) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White
Pocket Details: (1) Two-Sided Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Footnote 1: Daily Block Size: 2"" x 1.75""
Country Of Origin: VN
Carton Weight: 8  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576369429
UNSPSC: 44112004","Weight: 0.625  lbs.
Length: 0.375  in
Height: 11  in
Width: 9.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901883.JPG"
"AAG160690512","Workstyle Weekly/Monthly Planner, Geometric Artwork, 11 x 9.38, Blue/Gold Cover, 12-Month (Jan to Dec): 2025","While you navigate your goals, reach for a planner fit for a modern professional's endeavors, and express your style with bold, stylish colors and chic, gilded-gold accents. The WorkStyle Weekly/Monthly Planner is perfect for tracking your weekly and monthly plans throughout the year. Weekly spreads feature an open-scheduling format and separate sections to accommodate your weekly priorities and tasks. Monthly spreads feature large daily blocks and separate notes areas for each week's details. The monthly section's tabs also ensure easy navigation from one month to the next. Bonus sections for future planning, general notetaking and more help expand your planning potential. A durable poly cover and polished-metal twin-wire binding keep everything together.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Blue
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11 x 9.38
Binding Details: Twin-Wire: Flexible Cover
Cover Theme: Geometric Artwork
Cover Color(s): Blue/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Separate Sections: Four-Year Holiday List,Dot Ruled Notes Pages,Standard Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White
Pocket Details: (1) Two-Sided Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Gilded-Gold Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 16  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576369221
UNSPSC: 44112004","Weight: 1.292  lbs.
Length: 0.688  in
Height: 11  in
Width: 9.375  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901919.JPG"
"AAG1722G805","Badge Geo Weekly/Monthly Planner, 8.88 x 7.69, Purple/Gold Cover, 13-Month (Jan to Jan): 2025 to 2026","You have things in your life worth planning for. Organize your schedule with the AT-A-GLANCE Badge Weekly Monthly Planner. This thoughtful organizational tool puts you at the control center of your life, offering the freedom you need to plan for each day. Put your best foot forward and plan your time with this stylish Geo planner. Your plans are set! The high-quality paper features ink bleed resistance. Your life is more than just dates in a planner. Each week lets you plan, set and achieve goals, and track important notes. Long-term goals are just as important. Stay ahead of the game with the spacious, tabbed monthly pages. Keep the momentum going with special pages. A double-sided poly pocket stores loose sheets. Comes with a full set of colorful stickers to highlight important events, emphasize priorities and mark special occasions. Sturdy and stylish! Durable poly cover stands up to wear and tear, while the gold twin wire binding helps prevent snags and keeps pages secure.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025 to 2026
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Purple
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 13-Month (Jan to Jan)
Size (Bound-Side First): 8.88 x 7.69
Binding Details: Twin-Wire: Flexible Cover
Cover Color(s): Purple/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Four-Year Holiday List,Future Planning Page,Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White
Pocket Details: (1) Two-Sided Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Multi-Colored Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 12  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576355927
UNSPSC: 44112004","Weight: 0.97  lbs.
Length: 0.563  in
Height: 8.875  in
Width: 7.688  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901910.JPG"
"AAG160690504","Workstyle Weekly/Monthly Planner, 11 x 9.38, Brown/Gold Cover, 12-Month (Jan to Dec): 2025","While you navigate your goals, reach for a planner fit for a modern professional's endeavors, and express your style with bold, stylish colors and chic, gilded-gold accents. The WorkStyle Weekly/Monthly Planner is perfect for tracking your weekly and monthly plans throughout the year. Weekly spreads feature an open-scheduling format and separate sections to accommodate your weekly priorities and tasks. Monthly spreads feature large daily blocks and separate notes areas for each week's details. The monthly section's tabs also ensure easy navigation from one month to the next. Bonus sections for future planning, general notetaking and more help expand your planning potential. A durable poly cover and polished-metal twin-wire binding keep everything together.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Brown
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11 x 9.38
Binding Details: Twin-Wire: Flexible Cover
Cover Color(s): Brown/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Separate Sections: Four-Year Holiday List,Monthly Goals,(4) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Special Features: (1) Sheet of Gilded-Gold Labeling Stickers
Country Of Origin: VN
Carton Weight: 16  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576369054
UNSPSC: 44112004","Weight: 1.292  lbs.
Length: 0.688  in
Height: 11  in
Width: 9.375  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901853.JPG"
"AAG1722G905","Badge Geo Weekly/Monthly Planner, 11 x 9.25, Purple/Gold Cover, 13-Month (Jan to Jan): 2025 to 2026","You have things in your life worth planning for. Organize your schedule with the AT-A-GLANCE Badge Weekly Monthly Planner. This thoughtful organizational tool puts you at the control center of your life, offering the freedom you need to plan for each day. Put your best foot forward and plan your time with this stylish Geo planner. Your plans are set! The high-quality paper features ink bleed resistance. Your life is more than just dates in a planner. Each week lets you plan, set and achieve goals, and track important notes. Long-term goals are just as important. Stay ahead of the game with the spacious, tabbed monthly pages. Keep the momentum going with special pages. A double-sided poly pocket stores loose sheets. Comes with a full set of colorful stickers to highlight important events, emphasize priorities and mark special occasions. Sturdy and stylish! Durable poly cover stands up to wear and tear, while the gold twin wire binding helps prevent snags and keeps pages secure.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025 to 2026
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Purple
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 13-Month (Jan to Jan)
Size (Bound-Side First): 11 x 9.25
Binding Details: Twin-Wire: Flexible Cover
Cover Color(s): Purple/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Four-Year Holiday List,Future Planning Page,Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White
Pocket Details: (1) Two-Sided Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Multi-Colored Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 17  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576355859
UNSPSC: 44112004","Weight: 1.433  lbs.
Length: 0.563  in
Height: 11  in
Width: 9.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901898.JPG"
"AAG1725905","Radiate Weekly/Monthly Planner, Stylized Solar-Eclipse Artwork, 11 x 9.25, Black/Gold Cover, 12-Month (Jan to Dec): 2025","Bright gold accents and a beautiful graphic theme Radiate outward to inspire confidence. Reach for the stars and plan in style with the Radiate Weekly/Monthly Planner. It makes it easy to track busy work schedules, project deadlines, family events and everything in between. Start fresh each week! Weekly spreads feature open-format daily sections to help you stay on track day to day, week to week, all year long. See how much you can accomplish in one month! Tabbed monthly spreads help you see your big picture plans in an instant. Who doesn't love extras? A robust collection of special pages and resources help you plan and stay organized throughout the year. Create a lasting relationship with your planner! The durable poly cover helps the planner stand up to wear and tear no matter where your day takes you. Keep it all together! Twin-wire binding keeps the pages secure without snagging on your bag or clothing.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Black
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11 x 9.25
Binding Details: Twin-Wire: Flexible Cover
Cover Theme: Radiate Stylized Solar-Eclipse Artwork
Cover Color(s): Black/Gold
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Four-Year Holiday List,Future-Year Planning Pages,Present-Year Planning Pages,(5) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White/Gold
Pocket Details: (1) Two-Sided Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 14  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576356450
UNSPSC: 44112004","Weight: 1.208  lbs.
Length: 0.625  in
Height: 11  in
Width: 9.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/901918.JPG"
"AAG1727200","Glacier Weekly/Monthly Planner, Glacier Artwork, 8.5"" x 6.38"", Blue/Gray/Silver Cover, 12-Month (Jan to Dec): 2025","Find inspiration for your yearly plans. The Glacier Weekly/Monthly Planner's cover features splashes of cool colors, flowing shades and chic, silver accents to help you plan in style, while its intuitive design and robust collection of resources make it easy to track family events, work deadlines and everything in between. Start fresh each week. Weekly spreads feature open-format blocks for Monday through Sunday with separate QuickNotes® and To-Do sections to help you stay on track all year long. See how much you can accomplish in one month! Tabbed monthly pages help you see your big picture plans in an instant. Who doesn't love extras? Special features include planning pages, note-taking pages, reference calendars and more. Additionally, a sheet of labeling stickers allow you to draw extra attention to important plans and notes, while a two-sided storage pocket helps you carry important loose materials. Create a lasting relationship with your planner. The durable poly cover helps the planner stand up to wear and tear no matter where your day takes you. Keep it all together. Snag-free twin-wire binding helps ensure your notes and plans remain securely contained.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Multicolor
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 8.5"" x 6.38""
Binding Details: Twin-Wire
Cover Theme: Glacier Artwork
Cover Color(s): Blue/Gray/Silver
Cover Material(s): Poly
Binding Color(s): Silver
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Annual Planning Pages,Four-Year Holiday List,(2) Future Planning Pages,(5) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White/Blue
Pocket Details: (1) Two-Sided Poly Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 7  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576356757
UNSPSC: 44112004","Weight: 0.6  lbs.
Length: 0.688  in
Height: 8.5  in
Width: 6.375  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15008001.JPG"
"AAG1727905","Glacier Weekly/Monthly Planner, Glacier Artwork, 11"" x 9.25"", Blue/Gray/Silver Cover, 12-Month (Jan to Dec): 2025","Find inspiration for your yearly plans. The Glacier Weekly/Monthly Planner's cover features splashes of cool colors, flowing shades and chic, silver accents to help you plan in style, while its intuitive design and robust collection of resources make it easy to track family events, work deadlines and everything in between. Start fresh each week. Weekly spreads feature open-format blocks for Monday through Sunday with separate QuickNotes® and To-Do sections to help you stay on track all year long. See how much you can accomplish in one month! Tabbed monthly pages help you see your big picture plans in an instant. Who doesn't love extras? Special features include planning pages, note-taking pages, reference calendars and more. Additionally, a sheet of labeling stickers allow you to draw extra attention to important plans and notes, while a two-sided storage pocket helps you carry important loose materials. Create a lasting relationship with your planner. The durable poly cover helps the planner stand up to wear and tear no matter where your day takes you. Keep it all together. Snag-free twin-wire binding helps ensure your notes and plans remain securely contained.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Multicolor
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11"" x 9.25""
Binding Details: Twin-Wire
Cover Theme: Glacier Artwork
Cover Color(s): Blue/Gray/Silver
Cover Material(s): Poly
Binding Color(s): Silver
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Annual Planning Pages,Four-Year Holiday List,(2) Future Planning Pages,(5) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White/Blue
Pocket Details: (1) Two-Sided Poly Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 14  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576356726
UNSPSC: 44112004","Weight: 1.208  lbs.
Length: 0.625  in
Height: 11  in
Width: 9.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15008010.JPG"
"AAG1728200","Triad Weekly/Monthly Planner, Geometric Artwork, 8.5"" x 6.38"", Multicolor Cover, 12-Month (Jan to Dec): 2025","Express a bold sense of style this year. The Triad Weekly/Monthly Planner's cover artwork brings strong geometric designs, an attractive color palette and gold accents to the fore; and whether you're planning day-to-day tasks or chasing your long-term goals, this planner can help you do it all. Start fresh each week. Weekly spreads feature daily sections for staying on track Monday through Sunday and a separate QuickNotes® area for anything extra. See how much you can accomplish in one month! Tabbed monthly spreads help you see your big picture plans in an instant. Who doesn't love extras? Special features include planning pages, note-taking pages, reference calendars and more. Additionally, a sheet of labeling stickers makes it easy to draw extra attention to what's important, while a two-sided storage pocket helps you carry any important loose materials. Create a lasting relationship with your planner. The durable poly cover stands up to wear and tear no matter where your day takes you. Keep it all together. Snag-free twin-wire binding keeps your pages secure.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Multicolor
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 8.5"" x 6.38""
Binding Details: Twin-Wire
Cover Theme: Triad Geometric Artwork
Cover Color(s): Multicolor
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Annual Planning Pages,Four-Year Holiday List,(2) Future Planning Pages,(5) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White/Tan
Pocket Details: (1) Two-Sided Poly Storage Pocket
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 7  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576356856
UNSPSC: 44112004","Weight: 0.6  lbs.
Length: 0.688  in
Height: 8.5  in
Width: 6.375  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15008019.JPG"
"AAG1728905","Triad Weekly/Monthly Planner, Geometric Artwork, 11"" x 9.25"", Multicolor Cover, 12-Month (Jan to Dec): 2025","Express a bold sense of style this year. The Triad Weekly/Monthly Planner's cover artwork brings strong geometric designs, an attractive color palette and gold accents to the fore; and whether you're planning day-to-day tasks or chasing your long-term goals, this planner can help you do it all. Start fresh each week. Weekly spreads feature daily sections for staying on track Monday through Sunday and a separate QuickNotes® area for anything extra. See how much you can accomplish in one month! Tabbed monthly spreads help you see your big picture plans in an instant. Who doesn't love extras? Special features include planning pages, note-taking pages, reference calendars and more. Additionally, a sheet of labeling stickers makes it easy to draw extra attention to what's important, while a two-sided storage pocket helps you carry any important loose materials. Create a lasting relationship with your planner. The durable poly cover stands up to wear and tear no matter where your day takes you. Keep it all together. Snag-free twin-wire binding keeps your pages secure.","Global Product Type: Appointment Book/Personal Organizers
Calendar Format: Weekly,Monthly
Edition Year: 2025
Academic Year: No
Julian Dates: No
Binding Type: Wire-O
Color Family: Multicolor
Dated/Undated: Dated
Calendar Spread Format: One Week per Two-Page Spread,One Month per Two-Page Spread
Calendar Term: 12-Month (Jan to Dec)
Size (Bound-Side First): 11"" x 9.25""
Binding Details: Twin-Wire
Cover Theme: Triad Geometric Artwork
Cover Color(s): Multicolor
Cover Material(s): Poly
Binding Color(s): Gold
Appointment Ruling: Open Scheduling
Calendar Reference Blocks: One Past Month,One Future Month
Separate Sections: Annual Planning Pages,Four-Year Holiday List,(2) Future Planning Pages,(5) Ruled Notes Pages,Three-Year Reference Calendar
Sheet Color(s): White/Tan
Reversible: No
Refillable (Yes/No): No
Seasonal Availability: Yes
Age Recommendation: Ages 12 and Up
Product Biodegradability Indicator: N
Product Biodegradability in Days: 0
Product Compostability Indicator: N
Package Includes: (1) Sheet of Labeling Stickers
Pre-Consumer Recycled Content Percent: 0%
Post-Consumer Recycled Content Percent: 0%
Total Recycled Content Percent: 0%
Country Of Origin: VN
Carton Weight: 14  lbs.
Carton Pack Quantity: 12 EA
Pack Quantity: 0
UPC: 038576356825
UNSPSC: 44112004","Weight: 1.208  lbs.
Length: 0.625  in
Height: 11  in
Width: 9.25  in","https://content.oppictures.com/Master_Images/Master_Variants/Variant_500/15008028.JPG"
